"id","human_readable_id","source","target","description","weight","combined_degree","text_unit_ids"
"29ecb269-312e-42ae-82bd-01b2a7da5f98",2889,"克氏针","骨折","克氏针用于内固定骨折",7.0,213,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"242c9827-6d38-4015-b8dc-11fbca547ca4",2890,"椎弓根螺钉固定系统","骨折","椎弓根螺钉固定系统用于内固定骨折",7.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"bbc5c43e-2e70-46ef-9620-3eef68aa33a0",2891,"消瘀退肿","骨折","消瘀退肿是骨折早期练功的目的",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"fcc251fe-b512-4782-a062-bfdf69a5b254",2892,"股四头肌舒缩","骨折","股四头肌舒缩是骨折早期练功的一种方法",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"35caf8bf-0f68-4480-b9d5-b35c6b5c3900",2893,"踝部伸屈活动","骨折","踝部伸屈活动是骨折早期练功的一种方法",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"df502bc2-420a-449a-b490-1758881ef9b6",2894,"撑臂抬臀","骨折","撑臂抬臀是骨折中期练功的一种方法",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"1f9d6ed1-959c-4cd4-86a6-384cec82fb64",2895,"举屈蹬腿","骨折","举屈蹬腿是骨折中期练功的一种方法",6.0,205,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"8fee07c3-3ab0-4322-a5e5-7083926551fe",2896,"伸屈髋膝","骨折","伸屈髋膝是骨折中期练功的一种方法",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"9eb4d0fc-990c-49c5-a709-a65657cd37f5",2897,"飞燕点水","骨折","飞燕点水是骨折中期练功的一种方法",6.0,206,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"1c64742e-e869-4357-a160-4df0624a2d70",2898,"五点支撑","骨折","五点支撑是骨折中期练功的一种方法",1.0,207,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"57abbd6f-54e8-491f-9b65-1ca799450774",2899,"骨折","去瘀生新","去瘀生新是骨折中期练功的目的",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"44a80c4d-a65b-40fb-98c1-e6e1824d3e85",2900,"骨折","和营续骨","和营续骨是骨折中期练功的目的",6.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"f2b3c61b-f34c-41dc-8185-ab8b75cb6b59",2901,"骨折","热熨","热熨是骨折后期恢复过程中常用的辅助治疗方法",6.0,205,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"fcd2e6be-6c5f-4c99-8fd4-4d757dd7edf9",2902,"骨折","熏洗","

熏洗是骨折后期恢复过程中常用的辅助治疗方法，属于中医用于治疗骨折的一种手段。",7.0,208,"['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7'
 '696ae0cc3f39f4a49c32f62f56a2f2f36990eb5e9b128e8cdb21f465ea0576bf0231d0163c306279e72742d0ccdaba230baeac799219c3cfc5363081322eaead']"
"7946d3a2-469b-4d2d-8dc5-b3b5d1351d8a",2903,"骨折","按摩推拿","按摩推拿是骨折后期恢复过程中用于协助舒筋活络的治疗方法",1.0,204,['4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']
"f09d4479-4ed9-4b3a-9d1f-310a69fa410d",2904,"按摩推拿手法","舒筋活络","按摩推拿手法用于协助舒筋活络",1.0,15,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"e0555fda-ac2b-4440-b200-6551ec2b7e73",2905,"桃红四物汤","活血化瘀","

桃红四物汤具有活血化瘀、消肿止痛的作用。",23.0,40,"['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f'
 'f7ea2c922b2bbb5eae7e28842aca6b5ba7da82c4904bce346b7371f0023ec8615466472d682802b51ed62e1cfa7ec3b833d4c01529d71124195394480446b6a7'
 '20d8af3e73b307416aaf6fbc9f133fbfd0973f86c7ad10f8bdaf0aadd18dde834a9921e8023b18382a297ffa7a8340dcb51218cc97be40e72b5f56d0954a9f63']"
"812711a1-ed25-4afb-8d09-57cb19dbc028",2906,"活血止痛汤","活血化瘀","活血止痛汤用于活血化瘀、消肿止痛",8.0,32,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"1137b914-5c9c-4cda-a4c9-ffc7cdaaf753",2907,"复元活血汤","活血化瘀","复元活血汤用于活血化瘀、消肿止痛",8.0,34,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"527034ce-704b-4eed-a951-b4698ae1b25b",2908,"八厘散","活血化瘀","八厘散用于活血化瘀、消肿止痛",8.0,21,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"d5ff490d-f893-4b04-804d-f6cfe0cda8aa",2909,"肢伤一方","活血化瘀","肢伤一方用于活血化瘀、消肿止痛",8.0,26,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"aa15140d-453d-4b7d-8e70-31113367c29d",2910,"玉真散","伤口","玉真散用于处理有伤口的跌打损伤",7.0,8,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"6ae2ae56-bd0a-4c3a-b365-ef3177dde713",2911,"大成汤","瘀血","大成汤用于防止瘀血流注脏腑",7.0,14,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"725f3e9b-74c2-4da9-8f9c-b9efe7f7e15d",2912,"新伤续断汤","接骨续筋","

新伤续断汤是一种用于实现接骨续筋治疗原则的中药方剂，其主要作用是接骨续筋。",16.0,21,"['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f'
 '44ff2ba1960a71a2f880619a4a97be09b9f4b0b6a58c2a3432e4746dc96f5d99d513a41f782e590c8f0d951cb8aaa9f976c63c65d7a1f14cd7106dc4af931d02']"
"8d23e5ec-fa90-41c8-b4fd-e183422e1369",2913,"和营止痛汤","接骨续筋","和营止痛汤用于接骨续筋",8.0,19,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"706ebb3a-24d5-4da9-825a-469bfbf4fc11",2914,"续骨活血汤","接骨续筋","

续骨活血汤是一种用于实现接骨续筋治疗原则的中药方剂，其主要功效在于接骨续筋。",16.0,18,"['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f'
 '44ff2ba1960a71a2f880619a4a97be09b9f4b0b6a58c2a3432e4746dc96f5d99d513a41f782e590c8f0d951cb8aaa9f976c63c65d7a1f14cd7106dc4af931d02']"
"a3bbfb19-845f-482d-a324-e7b98622bf55",2915,"肢伤二方","接骨续筋","

肢伤二方是用于实现接骨续筋治疗原则的中药方剂，其主要功效在于接骨续筋。",16.0,19,"['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f'
 '44ff2ba1960a71a2f880619a4a97be09b9f4b0b6a58c2a3432e4746dc96f5d99d513a41f782e590c8f0d951cb8aaa9f976c63c65d7a1f14cd7106dc4af931d02']"
"4b096393-e0d4-48f8-b861-ae7429b2b1d8",2916,"自然铜","接骨续筋","自然铜用于接骨续筋",8.0,19,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"31eba914-eddd-4421-b830-e63746740124",2917,"血竭","接骨续筋","血竭用于接骨续筋",8.0,19,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"17f01319-eddc-478a-b181-d43f7ba80942",2918,"土鳖虫","接骨续筋","土鳖虫用于接骨续筋",8.0,20,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"b877a58a-35c8-47d6-8649-42a6b6de32af",2919,"续断","接骨续筋","续断用于接骨续筋",1.0,20,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"cfce95d9-b6b4-4b4d-9ab2-276e6efecc6b",2920,"活血化瘀","消瘀止痛药膏","消瘀止痛药膏用于活血化瘀",8.0,26,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"3d9e67f0-313d-49d4-adbc-1f17b3469cdc",2921,"活血化瘀","双柏散","双柏散用于活血化瘀、消肿止痛",8.0,26,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"d058d459-1f7d-444d-b7de-a7b078057e77",2922,"活血化瘀","定痛膏","定痛膏用于活血化瘀、消肿止痛",8.0,23,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"f03a1f2e-838f-433b-bbb0-0440551256d3",2923,"活血化瘀","紫荆皮散","紫荆皮散用于活血化瘀、消肿止痛",8.0,21,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"06b8a38e-7bc4-4cc0-9bdc-db14baba1f87",2924,"接骨续筋","骨碎补","骨碎补用于接骨续筋",8.0,19,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"270c57b5-68ad-4b73-81bf-955de390fb7a",2925,"接骨续筋","接骨续筋药膏","接骨续筋药膏用于接骨续筋",8.0,21,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"3ed10412-2ce2-4dda-84ee-42ec6d06eb01",2926,"接骨续筋","外敷接骨散","外敷接骨散用于接骨续筋",8.0,18,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"e89ddf8e-c4c9-46d9-9945-52078ff681fd",2927,"接骨续筋","驳骨散","驳骨散用于接骨续筋",8.0,18,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"54945ed5-213f-41d4-b5b7-d00f89767673",2928,"接骨续筋","碎骨丹","碎骨丹用于接骨续筋",8.0,18,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"80d7ca10-a407-4ae2-8924-377f80a37704",2929,"清营退肿膏","消肿","清营退肿膏用于消肿",7.0,5,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"11349516-08bb-4f21-b700-16a618cea548",2930,"万应宝珍膏","舒筋活络","万应宝珍膏用于舒筋活络",8.0,16,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"c991539a-81d5-49d5-bbfd-a94f5c18063c",2931,"损伤风湿膏","舒筋活络","损伤风湿膏用于舒筋活络",8.0,15,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"dfa6c107-cd0d-4b5b-a1ab-32c9322ce885",2932,"坚骨壮筋膏","舒筋活络","坚骨壮筋膏用于舒筋活络",8.0,18,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"6bb2710b-827a-4448-978f-8d0a1c33c5bc",2933,"金不换膏","舒筋活络","金不换膏用于舒筋活络",8.0,15,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"6407b753-c169-401d-987d-822f7ffe43cd",2934,"跌打膏","舒筋活络","跌打膏用于舒筋活络",8.0,15,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"43666e90-c191-4c37-ba7d-b57c19728c79",2935,"海桐皮汤","活血散瘀","海桐皮汤用于活血散瘀、舒筋活络",8.0,20,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"26402c40-85b2-44e8-a543-9ce497d2aa00",2936,"骨科外洗一方","活血散瘀","骨科外洗一方用于活血散瘀、舒筋活络",8.0,12,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"cfe4c07d-dabe-415b-89fa-312ed0be7478",2937,"骨科外洗二方","活血散瘀","骨科外洗二方用于活血散瘀、舒筋活络",8.0,10,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"d9683407-7f51-4779-a9cd-c3d50b668e45",2938,"舒筋活血洗方","活血散瘀","舒筋活血洗方用于活血散瘀、舒筋活络",8.0,8,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"1437a0b7-4883-4f2d-9e54-12113bb302e1",2939,"上肢损伤洗方","活血散瘀","上肢损伤洗方用于活血散瘀、舒筋活络",8.0,10,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"7c2c3616-a30b-4e13-97bd-94023030ec4d",2940,"下肢损伤洗方","活血散瘀","下肢损伤洗方用于活血散瘀、舒筋活络",8.0,9,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"57d6a5cc-236d-4e13-9636-2c47202b73ee",2941,"伤筋药水","舒筋活络","伤筋药水用于舒筋活络",8.0,16,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"a78e182f-d0b5-4822-b8f9-863b97e67a27",2942,"正骨水","舒筋活络","正骨水用于舒筋活络",8.0,17,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"f0dec585-5262-41aa-9a38-2eb3c5323249",2943,"活血酒","舒筋活络","活血酒用于舒筋活络",8.0,15,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"4cd64def-95f1-4525-aa22-376d92e6b0b1",2944,"练功","舒筋活络","练功用于舒筋活络",8.0,37,['8e7f53444940f3cace480e5e81a57b3741764db982e7e988270e1723a14c8ef97d342ea3be901b2ddf1c22206abe74908a985de4e899ec29c65815b677a10b0f']
"c03166a6-1147-4e0a-b409-4d420d40557d",2945,"骨折畸形愈合","手法折骨","手法折骨是用于矫正骨折畸形愈合的一种治疗方式",7.0,5,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"c46f111f-0275-4efe-8edc-5bdd4251e9b9",2946,"骨折畸形愈合","手术切开","手术切开是用于矫正坚固的骨折畸形愈合的一种治疗方式",7.0,4,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"55d0f1ea-6649-4121-9607-51ba1859a088",2947,"骨折畸形愈合","骨痂","骨痂尚未坚硬时，可通过手法折骨进行矫正",6.0,21,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"fb1b1ae0-28ca-4d41-9ee3-92e49d41e09a",2948,"骨折迟缓愈合","内固定","内固定是用于治疗股骨颈囊内骨折引起的骨折迟缓愈合的一种方法",6.0,33,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"ddd54d8b-e884-4232-b64c-260ab8255e6d",2949,"骨折迟缓愈合","抗生素","抗生素用于治疗感染引起的骨折迟缓愈合",6.0,17,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"62827f2a-b603-4f3b-9872-3a84c03682df",2950,"骨折迟缓愈合","股骨颈囊内骨折","股骨颈囊内骨折是导致骨折迟缓愈合的常见原因",8.0,9,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"59a43c86-8531-4bb9-b08d-20efbfb83430",2951,"骨折迟缓愈合","舟状骨骨折","舟状骨骨折是导致骨折迟缓愈合的常见原因",8.0,10,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"ef37351d-349d-440b-9776-a5a7e16b71bb",2952,"骨折迟缓愈合","骨痂","骨痂仍有生长能力，但数量较少",7.0,26,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"6a62f81c-87b0-4ead-9428-63821f27be7e",2953,"骨折不愈合","植骨手术","植骨手术是骨折不愈合的常用有效治疗方法",8.0,13,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"0d55ef1a-51a7-4d98-ae5e-9e3cb223ddd8",2954,"骨折不愈合","开放性骨折","开放性骨折清创中过多去除碎骨片可能导致骨折不愈合",1.0,29,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"c9f12a77-477a-4cfe-85f1-d2b8dce303ca",2955,"骨折不愈合","骨痂","骨痂稀少是骨折不愈合的一个特征",7.0,30,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"a48d16b9-e553-4f36-80f3-93c723552b20",2956,"骨折不愈合","骨缺损","开放性骨折清创中过多去除碎骨片可能导致骨缺损，进而导致骨折不愈合",6.0,14,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"4ce76535-1f13-408a-9e7c-3038c2b2806d",2957,"骨折不愈合","血液循环","多次手术整复可能破坏骨折部位的血液循环，导致骨折不愈合",1.0,15,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"0636b811-95eb-42b6-93cc-eaca9d7bcf4f",2958,"功能锻炼","上肢","上肢骨折治疗中必须重视手部早期功能锻炼",7.0,20,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"e0f0f4e9-ae4d-4ed4-8c20-e0ce1a8afa21",2959,"上肢","锁骨骨折","锁骨骨折是上肢骨折的一种",5.0,38,['b6523e38560e6494dedd0fac608cf45b34564c4c95e59f3118a21ec06c459bc7c3caad78ca4ef5a2fe4f9388e045b6c4dd664087666190ffefabcc4d671aab17']
"83cae492-7997-4fc9-9b68-332532ce4bc5",2960,"锁骨","锁骨骨折","锁骨骨折是锁骨的损伤类型",10.0,45,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"90f2af6b-ab12-43fc-bad3-c8ebca47c3eb",2961,"锁骨","胸锁乳突肌","胸锁乳突肌附着于锁骨内侧段，牵拉可导致骨折移位",8.0,15,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"6ff34c2d-a605-42e6-9931-b1e8dfbc8de5",2962,"锁骨","三角肌","三角肌附着于锁骨外侧段，牵拉可导致骨折移位",8.0,17,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"555638d9-e6ab-44d8-a423-b95aa8d9940d",2963,"锁骨","肩锁关节","肩锁关节是锁骨与肩胛骨连接的部位，外力经此传至锁骨可能导致骨折",7.0,16,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"1dd1cd6a-e04a-4d4f-807d-ea0b3d858c23",2964,"锁骨","喙锁韧带","喙锁韧带连接喙突与锁骨，其损伤影响锁骨外侧1/3骨折的治疗",7.0,18,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"a145c3e8-64a7-4a8c-bfc1-a6e79d19164f",2965,"锁骨","胸锁关节","胸锁关节是锁骨内侧的关节面，接近额状面",7.0,15,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"471e5d38-9a25-47a6-aaec-59b07bf780b7",2966,"锁骨","肩峰","肩峰是锁骨外侧端连接的骨性结构",7.0,18,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"3acdfaeb-190a-4906-9ae7-118e89390f91",2967,"锁骨","胸骨","胸骨是锁骨内侧段连接的骨性结构",7.0,17,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"840e2e81-ef0d-4734-aa12-b4814a48a082",2968,"锁骨","上肢","上肢是锁骨连接的部位之一，其重力作用可能导致锁骨外侧段移位",7.0,21,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"4b61f428-866d-493d-8a92-69598912a45d",2969,"锁骨","躯干","锁骨是肩胛带同上肢与躯干间的骨性联系",7.0,15,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"368dbe1d-149a-409c-879f-36e2a8a6845e",2970,"喙锁韧带","外1/3 骨折","喙锁韧带损伤与否影响锁骨外侧1/3骨折的治疗方法和预后",8.0,6,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"2155ab7f-60ac-4910-9f36-b6e463886987",2971,"喙锁韧带","双侧应力X 线片","双侧应力X 线片用于判断喙锁韧带是否损伤",8.0,5,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
"e1c07d9d-44cf-4481-ac43-914999091560",2972,"锁骨骨折","内1/3 骨折","内1/3 骨折是锁骨骨折的一种类型",10.0,32,['edec478d3cc9a1c27f699edb0ab037b05fb411006b8037ecd20936c361fc4f476da3312a762d037bf984902253bbb52e40d728ccb7ac831c79ef166deac2f9d8']
