"id","human_readable_id","title","type","description","text_unit_ids","frequency","degree","x","y"
"98698c15-aaa4-4b00-9994-38f2397808cf",1881,"牵引装置","EQUIPMENT","

牵引装置是一种用于实施牵引疗法的医疗设备，主要用于整复过程中帮助复位。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '8eb786b657bf75547ac7a68f417afa35b4e78a118d2861305debcf541b5ddaeaeb474ad1208d0b2bc3fd2246b6d88d6ec3649ab00acf1fc878b7d74b95bd08bb']",2,2,0.0,0.0
"8a18d391-d45b-451e-b38d-0da133181293",1882,"石膏绷带","EQUIPMENT","

石膏绷带是一种用于固定骨折或受伤肢体的医疗设备，常作为外固定器材使用，也可用于填塞石膏裂隙或制作管型石膏。使用时需在温水中浸泡至气泡出净后挤去多余水分，不可浸泡过久或放置时间过长，以免影响固定效果。缠绕时应采用滚动方式，避免拉紧造成血液循环障碍。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '7e59f0216400bbbcf67ce1d6a97fefbca222149745bcbe4c85fbc8b90902f5f576221829ff5a3ffe50b8f3d34b0543beebd2608a0f35153b21fae130547f9f76'
 '634326badc97397ff29f38c145dba4c8dc6fcc373c8140e596411446a2417fe8c72e2ea53dfb23c615257a6039fc8339dd37c77f8d34de08621378be54d13ca3'
 '8eb786b657bf75547ac7a68f417afa35b4e78a118d2861305debcf541b5ddaeaeb474ad1208d0b2bc3fd2246b6d88d6ec3649ab00acf1fc878b7d74b95bd08bb'
 '4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7']",5,10,0.0,0.0
"9c7276f5-6aa0-4c6e-9172-2173748c99b6",1883,"夹板","EQUIPMENT","

夹板是一种用于固定骨折、脱位、肢体挤压伤和严重软组织损伤的外固定医疗设备，常用于维持损伤整复后的良好位置，防止成角和再移位。其长度和厚度根据骨折部位不同而变化，通常由竹板、木板或纸板制成，用于固定患肢或患指，包括掌骨干、桡骨远端、尺桡骨干双骨折、胫骨、股骨干、肱骨干、踝关节、膝关节、跖趾关节及跟骨骨折等部位。夹板在使用时通常需配合布带捆扎或固定器材以确保稳定，并可能需定期调整松紧度。练功疗法常在夹板固定下进行，以促进恢复。然而，若使用不当，夹板可能压迫血管，导致筋膜间隔区综合征等并发症。此外，夹板还可用于限制手腕或手的桡偏或尺偏，以及固定肘关节于屈曲90°位治疗Ⅰ度骨折，或固定膝关节于伸直位或功能位，帮助骨骼愈合和恢复。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 'b7d001d00bb00e5a2daeb019894299db63daad647c26145a507e531ddafac2c6ea96b8fcd5c77a943ea9fc5561cbe0750fd018a98e41451878cfe7f6f60df9f8'
 '8609bd1c9e4552299da1fc22d25131026ea8ec7b69f9b98be74df06e921f67f3c498071ea1391f36a14221da6006c636999131de3f328bb41be95ae9c25e3628'
 'b6d3a7cdf645f583f1d5193e9615c1fa61cba21dfbff50c3be8d723cb579a63db65be110f1d8278af8af873d1d18ecfbb253532371b93141e26536a383e04cd1'
 'e21e300cec1fda230dcba4e030260014b1fc8f6e542b619248c3c9c693a812f6cf09ab74bd3dc0cb81ed15f8e5c8179a6822cbd36824b3c2e6a63e83fe1bf24c'
 'db8939f28c04bd506e3195a1b14c6a024195f5e9018d695c82f6b262b87da110098245de92c46d9185b11f9e077440a4343cfefcf3cc09cf684bf1e68838dafb'
 '738ec1c6824acaff304bf9249b0ce4f55defc21c0db1f7d8752bdf4ada40d71e763ae25b01e774414c9bc26841b56adbd830625e6a224fa72fb38098571f7470'
 '24b0e05b9dbd702cca5e62e83a4932687a04f27bae9f006ed6af1c5607d63aae0eb5b0a904a07a0fa06fd260ccda1741df4ebc60864fe0a6a4b3b52598eb259c'
 '4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7'
 'edfc3c340511b3252c13f66ca430f408ad040de7e7597c8fe5ebb7ce53946135c3890fc86136f09f44e589e78fa1db42f0b6df54b986899c6e50c54c91ec07b5'
 '71a40508a44f76762278d03f140451a4343131f39d3dfdceabef65e1791a1a45e9bb7817112c96b4c7fedce046c052fb8f58ab7184b28c8f8fcd56d0c702d8e4'
 '2ce96142ca49b44f64410142dcf6e1b065cab169a3254d251a6bf87716bd060c3b0093bd08fc6331df0e7c570fe400ff9edd18542a0386c67e6cb8ee6ea32101'
 'f6c59d3b0312d1a846cc22b04e7cc64d9846f4fdbbcb8582c1f8a7c6d8e20c9de0066862b2535cfb4b4aecdf373b1ae089d49d9e6d14d9e5b1f7ee3ac9fdf483'
 'bf314f4aed2913ebc5c0b5be93e61db6270c39f196b3f8156c69f4940c6b2eec868aa677bb0a91b1c7d8b437f16b94c3b635dd48c6aaf86009577c6350e35370'
 '31519b36002fe7debc4d374702ce0418fdbd8ff85819eea5b64098bc511f5452df65b06e7b36e96fae182368792b7e25de9355d3d1268f5830ba7f6a614e6310'
 'c351637ae97845043d365eada03773f1e75eb8a87d4ecd7780bb890b146e6794ad5f53218cf0a7fb110e8376ba437e10492e6b27059e53149f7fbd24adf987ae'
 'd1bf9be740dc96fc828f9702f3026920dfea3841dffb7eb5fc0e0081e8a932af8f03b99dcc1623cf0dba0d0956287edb28206a41148b0fc17bfd8e605bf50b74'
 'd8ad1d8c098e8f7ea4a37876a6362484ee32b05a305805bfc5aa19b50eef63e04c46b6235532ff898ba399a28854920d70368df06a231023d1689e2c2665baf2'
 'af9b2f98e8aac837906b44054044bfb412e15f5bafb8cdc6a422200fb1b7ebc96a4c30cb9ae322e53e809d8c4c384319613c87a18d6becb265b0850cec1f3a75'
 'e9dad5dd382d934a862b86b5e1fdd46791ac42a8f49ecd5df4ae9968d9ebfa3c08608c0271352dca0dfb3332a2664ececf1f273464696d83967fe2280380148f'
 'edcd10054287840c146474cead24c073c88fa13654ccca63dce4692e9cdce03ece1c28dfc3275a016af124bd545877e70a1531ceea6f6380e28e708a302b69af'
 '4e5b3052c14f3e832b7a4107237cfce44b54c3ae4fb6e7742c0cb1cb9a058274e80e54a621dd64f661f787eab3e230735e3b0772e1150345da4ad243b42056c4'
 '2b3db8e82fb60347013d1b3e8920ef1e671d93e2bc37b955beb0f402c311999b3226f0c7a5d4de5dc57644eb5247dee0985e0cccdd3eca606f8103719132fc71'
 '6d1a516289e7a3c9302f66d120a4a36042f2b850388a8094b3f15fb7ca9fe05ca93d1e1b871eef2d416fbd81cec22ea84f72e4128e0667d685720b754eca9ebb'
 '7446c7240022f289ee0e6c7cef717128434e41a073829951f9908895b163f442f2d299c1711bd99040630a787b21a5ecdedcb6733207be9545b9ed7544156f48'
 'e46d90fb841a70fde651208ef5bc2935e8e5193914677dbe2c8d3ba871219a5be992d042cd06d659e575e313eb4c6fd4d51cbeea0cb9b84bd7da446b392e8a59'
 'c22cd48a3b0d7071b786af6b2693810c541d41cec83798a3a55be74643cb338d8d8ed69e0c30f1db001982056405afa447b08cd5eeb815d46121e27f117173b7'
 '5312e18dc51dda2afc1f3b217fdc6b1c241a0e6c9061ccbc24bf84ca8684a6f93c375e53c73cf156ce07bfc6c1fa86063b7015d0b6e1b1b6743526424987d8f6'
 '71e744ae319e002543590ba90756ef5ab51bc970959d40af632961f922200fb8836aa77f900fd0c78748bd88bfdf9cf8ca7608b5f0d1618f2b2b9d99acf695d3'
 'f344ab2d1cad129142eaf794c7a3f721f236fecb0ff3840ab3e74679da87181a69751cd603ce26191be7c30319773a946132ed6d40de6350e9cd638326d34c07'
 '5a62a9a5eeea23ed7e076fa45f3c0ab11a7343400cb542ea97ad39b6fc4276a8cf678bd8d79713edbe1d1e2abce78a49896448b004b5c7fda181c5e8c318a35d'
 '71d55d7b1bcf0c3eae66784c35f39717c92557a7f97404ce1ce6edc81bdaa0780803e4a0d12bd4feae7f55dbf10f7f4b5278bc9e50b8503d2cdf870c7a700701'
 '70733742c69807893f1d49d52772e3de2b4c9e981ae2a9e874f15488799639cec779cdfbd9f79b8afe54535b592799fce6fbfa63ea0de36a6c3c2d1768246629'
 '7f5fb978c49f6df489d3f748e2ab86c761bd72a1fa5a3a421270253d98a8ccfcddfe36d35e42c665d77bf9dcb5fd6b1b58e1186efa01f7713a140127d717ca21'
 'cd47326f2221688575796cddc219ef6dcc8ca1af5298e09d51eb98becbf8a0484d49871b1fdca6a8a6cfab99e3de7b05556065b5075485844eeefd03d787cb79'
 '76a723ae9e62d464d4efdc159ccebe7faf58a59c464536bd07011c40da305cd908feb934cd0b05aca2ee1fb31e7b1e914e0dee4d6509da7d74d79af0b2f6cd0e'
 'defb0150c8db3e0398eae02217a2a897d2b57a734eff3f582bb8bdfe0c3c04812b8d76962aada4b538556d07204f5cf98299f1e1c14eef80600ff6dbb53c9ce1'
 'e472bd2b16d910b45e3172df3ee49fba06025227fb681c23b360b5c9c7166cc37a4c1bcf1f00a4e6ef625395cad9a0f648b275cbaa8ffe6b93348166333626d6'
 'd2f4af22acfe0b2ad4d7dddb109bcb04fc0178726c10f0cc3b34097431ed2e884cb4ba43fb27577ae5cfa1de4fd003765034b375eb5af7a8b648bc7003a00988'
 'f3274c11e4e9da5de43f024a0b35b34fc53e11f53a53ce2b7b6c6c4efc6294dfbe545c18e4de159be78457ae5225ced59b4956387145327093977ba2f5c96819'
 '37869841b3e6a6471fe17ace47f1a47b86131d86d084ab9f9529db755edf6ee96cee9150853865d19935f400ad8b25dc746a62d3259907bc15db100776cea03c'
 '6f9c797aaa674b73f7d120b94b0becb868c14431c724c41bbc756d74cdbd903fcc92bf9e036bcc5bc67ae7e54b50456f8462bc09a6390434a08723fb55aabdde'
 '8f763e707e34573b7006613667289d3dabcf64edbaf7423aae3beccc4a92e0c2f879595f643072ae36bc716c6057e32cf1d6405d979c3e2179eeacb701cb5af1'
 'b42d0a4754eafddee57c3a14f5534b41fa82042cbdd0ce990718c1123291bfba794b5e2ad9f5681147ea826968d893d010b1e40facbb5e1ddfa03ce725345bfe']",44,59,0.0,0.0
"bfea9bbe-ab7b-40b7-96aa-0cddc654511e",1884,"主治者","PERSON","主治者是负责整复操作的主要人员",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,1,0.0,0.0
"80a1ebe3-cd40-4866-9288-de0f2371f317",1885,"助手","PERSON","

助手是协助术者完成整复操作的人员，其职责包括固定关节近端，以确保操作的顺利进行。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87'
 'edfc3c340511b3252c13f66ca430f408ad040de7e7597c8fe5ebb7ce53946135c3890fc86136f09f44e589e78fa1db42f0b6df54b986899c6e50c54c91ec07b5']",3,2,0.0,0.0
"7047ea5c-b643-4b99-8c26-ed16edec6ab1",1886,"软组织损伤","INJURY","

软组织损伤是一种在骨折治疗过程中可能发生的并发症，常伴随开放性骨折，是外固定器固定的适应证之一。该损伤通常与伤者存在肢体骨折脱位或较严重的软组织损伤史有关，且伤后处理不当或延误治疗可能加重其影响。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '91f9dd30d50af84587df9f4799535a66da332443dd2fe821e31c15464216790b3c198dbd01d4a62d24beca986849a38b0448e8b40feb6e6d3deabac73b4557b7'
 '63abccea0a4bfe02c39e00813201cb77a9cf60ab71551062f03be7d72d8f3337af074ed876259a2eca2e876e6444985d245597d34aa051d716bb4c3e9c2db82f']",3,3,0.0,0.0
"17478bcd-e5b9-42ea-b539-230fc5e9c71e",1887,"旋转畸形","INJURY","

旋转畸形是骨折后可能遗留的一种肢体变形，通常需要通过旋转手法进行矫正。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87']",2,1,0.0,0.0
"43688b1c-aed5-4ad4-8ce7-c21132ec75ce",1888,"成角畸形","INJURY","

成角畸形是骨折后可能遗留的一种肢体变形，常见于肱骨干骨折，并且也是骨折后常见的移位形式，可能发生在桡骨下1/3部。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '71a40508a44f76762278d03f140451a4343131f39d3dfdceabef65e1791a1a45e9bb7817112c96b4c7fedce046c052fb8f58ab7184b28c8f8fcd56d0c702d8e4'
 '2653f664c8da582d7ebbb40c70dc524155bed7d71890f776ae298ce9711977a205765cd4ebc08f18b6f7ebafed165aed8b616e868e38a1c0c8d8d033f8212b2b']",3,5,0.0,0.0
"68607e77-4274-4785-b2c3-0707572e693b",1889,"重叠移位","INJURY","

重叠移位是一种骨折后可能出现的骨骼错位类型，通常需要通过拔伸和牵引手法进行矫正。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87']",2,1,0.0,0.0
"0d26f921-394d-472d-a2b9-90327da7777b",1890,"侧方移位","INJURY","

侧方移位是一种骨折后可能出现的骨骼错位类型，通常需要在骨折矫正过程中通过提按手法进行处理。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87'
 '3e5aa51c2617f022a7fc1dea5c352c162022cd47a464207b8310169de563ccd9ac31996d57d3e7741e7c12d2b269e63225bd90a3d25551e961011e857ae3ad14']",3,2,0.0,0.0
"d68e4195-050a-4c1f-a04a-286d22fab648",1891,"臂丛神经阻滞麻醉","TREATMENT","臂丛神经阻滞麻醉是用于上肢骨折整复的麻醉方式",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,1,0.0,0.0
"ee2865f8-a4a3-4432-96bc-5f0311321095",1892,"压垫","EQUIPMENT","

压垫是一种用于整复过程中辅助固定和支撑的医疗设备，主要用于在跟骨两侧施加压力，以辅助夹板固定，同时起到保护伤处并将其放置在适当位置的作用。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 'b6d3a7cdf645f583f1d5193e9615c1fa61cba21dfbff50c3be8d723cb579a63db65be110f1d8278af8af873d1d18ecfbb253532371b93141e26536a383e04cd1'
 'cd47326f2221688575796cddc219ef6dcc8ca1af5298e09d51eb98becbf8a0484d49871b1fdca6a8a6cfab99e3de7b05556065b5075485844eeefd03d787cb79']",3,1,0.0,0.0
"175afcd9-5554-4b07-8da4-0322ca3bd029",1893,"腰麻","TREATMENT","

腰麻是一种常用于下肢骨折和膝关节脱位整复的麻醉方式。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '161c73d6e75e1a988e7dc95d21756ce6a43dd6afa8a27a6f35aa8827d393a61d625ee34d560a53a3bb8bf6f0910a3529e4d073bd5201b3e60b2e2fd5ccaf1f7c']",2,3,0.0,0.0
"a5f4ff97-c54b-445e-a8b8-30a353b22a74",1894,"坐骨神经阻滞麻醉","TREATMENT","坐骨神经阻滞麻醉是用于下肢骨折整复的麻醉方式",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,1,0.0,0.0
"73650ec5-73bb-4b2c-9764-5fd81c852a34",1895,"全身麻醉","TREATMENT","

全身麻醉是麻醉的一种方法，常用于整复过程中以及特殊情况下骨折复位。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '61829673b979e293e102435283f28b5103753e244838918355b9ce7b2c716343ff39de293153f516b7e62f82baa3221432cd8066764a409e4bf7c1a3b92a864f']",2,2,0.0,0.0
"acedd3af-68f0-498a-9d58-4dbd80f4d9d4",1896,"关节僵硬","SYMPTOM","

关节僵硬是一种可能由多种原因引起的症状，常见于损伤、手术、神经损伤、筋膜间隔区综合征以及骨折治疗过程中。它可能表现为关节内外血肿机化、滑膜反折粘连及关节囊、韧带、肌腱等组织挛缩所致，尤其在类风湿关节炎患者中为典型表现。指骨骨折后也可能出现该症状，因此在术后或治疗过程中，通过活动和练功疗法进行预防是十分重要的。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 'cad36bde1cb4b3f1a25ebda7ea7b606b72ff0fa7790e79d3ac76bcf72180fce2ce8ad5309e1950c71f2fc27c1da3cafc8bfa704d39aeea2f13dd29532100e859'
 'e21e300cec1fda230dcba4e030260014b1fc8f6e542b619248c3c9c693a812f6cf09ab74bd3dc0cb81ed15f8e5c8179a6822cbd36824b3c2e6a63e83fe1bf24c'
 'd3f88855aee7ebbcc290929b090ba1cba5498a41c11347911127e8879e38f842943af3a84515ffea73f245ffd779723c649f38f87fb31e2b2e07e07df1a0d8bc'
 'bc85cb6393279e602956a40c30c92e5581b56944cc84a3c90c8dd0d6c6bccaa7e280ea8b0c9329a2a9b0ae4d0e0cee64e14a36ffd7b24ba802fdc84706cd328d'
 '4d1e229b3c24976293fcd20ae1341434986a9c9fc817363aa15fd82b8af757bb523f57802c807a5cb232d71e9a809f15c04d39107e26f00ac6a720fe80ae6ad7'
 '7446c7240022f289ee0e6c7cef717128434e41a073829951f9908895b163f442f2d299c1711bd99040630a787b21a5ecdedcb6733207be9545b9ed7544156f48'
 '1f7cd30871b90a87782aaf8feff29c1a2d602f898151ea1b87e66d2505ce302fe26fd5d88a7c0296129d49a4c4e889abe77a247d0a2c7135c6b011b56fa0b975'
 '0521718c5a2a9f45153056a98e3fc3642beb053472e43d725b86eb3a792fe620089bacadbcb8d48033f05b158dfadfbfe5214c10c21ffdb533734d6066b95885']",9,8,0.0,0.0
"fc1bb615-8064-45cc-9657-934ea991abbf",1897,"局部肿胀","SYMPTOM","局部肿胀是骨折后常见的症状",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,0,"",""
"b307cca4-0de0-4afa-aa7c-72ebb007a044",1898,"肌肉痉挛","SYMPTOM","

肌肉痉挛是一种与多种疾病和损伤相关的症状，常见于腰部扭挫伤、肩周炎、颈部扭挫伤、骨折后以及骨关节炎等情况下，表现为局部肌肉不自主收缩，可能导致关节活动受限。它也是拨络法的适应症之一，并可通过牵引治疗得到缓解。在骨关节炎中，肌肉痉挛常作为关节周围肌肉因疼痛而产生的保护性反应出现。","['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'
 '6d86dcb17547127c7c34316ce7b9cd5f2573d67696d0d98fc70078c086d3d74a1c4671a91b675c994a53c79a5e950877487c8f119a1a754c90c5b0c887062e87'
 'fee43caa22a92cafe5253051450c115f0d3b9de0b42ca1656350ad49307762c927535d5b549dfba8f0d3db0a81105efcfa98774b9b8b320e5e92542fad51369a'
 '9356d549f3caf1bd777d1b4c9b5d8119f6149b3d7338056b85e700027c0ae63d0ff3e0504809ffc26751d6810714cf6031c6b7f89c0cd937352c7233f5a1b792'
 '4c58d8421b9fb2a65434082b891ca5b5193f613844a34b06a42852c1892e741b428774172c982366fc1e3b76f3e1a523e907c13ec1adf8e6ded8ce73138f8e03'
 '20d8af3e73b307416aaf6fbc9f133fbfd0973f86c7ad10f8bdaf0aadd18dde834a9921e8023b18382a297ffa7a8340dcb51218cc97be40e72b5f56d0954a9f63'
 '4ffd47f9cee2d9e431789fe99d0be0eb2257d18007ac66f9f9efd042697245b5e937bb75704bd77bf8e49b300131c8044cdf8e5e22316a321188f0b8d0f751dd']",7,5,0.0,0.0
"f3d5d593-38cf-4b48-bd9d-a0336342679a",1899,"局部瘀血","SYMPTOM","局部瘀血是骨折后常见的症状",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,0,"",""
"92602fcb-7940-440d-8647-d178d7c19751",1900,"骨骼错位","INJURY","骨骼错位是骨折的一种表现形式",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,0,"",""
"c61b68b2-31bd-4131-a72d-8687b24bcc30",1901,"骨折对位","INJURY","骨折对位是指骨折部位骨骼的排列情况",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,0,"",""
"d8035a8f-2618-41f0-82c0-402a040a71b2",1902,"肢体畸形","INJURY","肢体畸形是骨折后可能遗留的损伤",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,1,0.0,0.0
"86c477f3-de63-43bd-9172-aa15bb9a33fc",1903,"骨折类型","INJURY","骨折类型是指骨折的形态和位置分类",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,0,"",""
"c65680ed-32d6-48ae-83e2-b317d734445f",1904,"移位情况","INJURY","移位情况是指骨折部位骨骼的错位程度",['369156dc52c1c8d9356c8b0579e73fd17760736fd70c1235daaf644b29de6744d9a6130a1fe65d8c7e8073d9fd9d1c5fbe762c01624c49eb6c53f1c8a9d3c662'],1,0,"",""
"b3b95086-4a5c-44e3-b245-f57d45092d48",1905,"屈伸","TREATMENT","

屈伸是正骨手法中用于整复骨折脱位的操作，也是骨折复位时常用的基本手法之一。","['766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87'
 '61829673b979e293e102435283f28b5103753e244838918355b9ce7b2c716343ff39de293153f516b7e62f82baa3221432cd8066764a409e4bf7c1a3b92a864f']",2,5,0.0,0.0
"3c4eb7f6-b2c0-4296-8420-76e9c364efc2",1906,"提按","TREATMENT","

提按是正骨手法中用于矫正骨折侧方移位的操作，也是骨折复位时常用的基本手法之一。","['766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87'
 '61829673b979e293e102435283f28b5103753e244838918355b9ce7b2c716343ff39de293153f516b7e62f82baa3221432cd8066764a409e4bf7c1a3b92a864f']",2,3,0.0,0.0
"8cc9355e-de44-4791-8658-a10039a070ee",1907,"胫骨结节","ANATOMY","

胫骨结节是胫骨近端的一个突出骨性结构，位于胫骨干上端，是髌韧带的附着点，用于固定膝关节。该部位在膝关节周围骨骼中具有重要功能，可能在膝关节脱位时发生撕脱或挤压骨折。胫骨结节处常表现为高凸隆起，可能出现局部疼痛、压痛，尤其在膝关节用力活动时疼痛加重，休息后可减轻，局部无波动感，压之较硬，是胫骨结节骨骺炎的发病部位。此外，胫骨结节是常用的穿针牵引部位，尤其在伸直型股骨髁上骨折的治疗中，常用于胫骨结节牵引，夹板的长度通常也以上起于此处为起点。","['766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87'
 'cce30b4e6de978e7f7656663a285123d3296244ac0fa6613da18cb8840ecd28aee5994e795962aac6360ffd071e3ca96dc27675227dd323f68de701e0626778c'
 '2172c47b75fc940b21d1a73b19299b6d77b4e3173cfef58ea37d1a26001e9298312818f7c3b7b8f4196caea955fc42605de7a595bba40f4ac3e0173a832b9a4b'
 '8462007da8440662bac772fff600d1f783ce4a59a90639476abdead178e630e6f3ccea3b5ce1a6702e107590d0e27eba3db891a7b9623eaabd50bcee1176f6e2'
 '48990ddafcfaa7ee0a272eae0dbc6acef81380e6ad6753e4f8c70a3508fb8456705a3a1f2730ebfba263163b706dcb0805b86e3ab6501b43603e296b62e6b0d7'
 '23d0c3e22db03aa832626ffbf88b85133398fbc7a96126451df0f73b368d48879cf456cbdb90377b88ee0d773d07d047c72d93e710d0a05441084c1995ab96bf'
 '9bab606dda738ca9f3f062569c3ec1c3b75ce86e7dc9a13e5a311f838808c43c54f153bf0c6f36c2b33375ff9cf8b4f6c5e0d5adf3a393ce770631e8bbe190ec'
 '70733742c69807893f1d49d52772e3de2b4c9e981ae2a9e874f15488799639cec779cdfbd9f79b8afe54535b592799fce6fbfa63ea0de36a6c3c2d1768246629'
 '161c73d6e75e1a988e7dc95d21756ce6a43dd6afa8a27a6f35aa8827d393a61d625ee34d560a53a3bb8bf6f0910a3529e4d073bd5201b3e60b2e2fd5ccaf1f7c'
 '5c0b39bc8399b6d7c31c7a57bae4a13dcfd627a24346a514806c1c5984695244d5c1b1276af2abae4205315842d1880b40cf47e6fa399b2d7cea2ee399c8df08'
 'b42d0a4754eafddee57c3a14f5534b41fa82042cbdd0ce990718c1123291bfba794b5e2ad9f5681147ea826968d893d010b1e40facbb5e1ddfa03ce725345bfe']",11,7,0.0,0.0
"6691c1e7-f315-4ccc-bc6c-1f1db5b163a6",1908,"屈曲型股骨髁上骨折","","",['766d5f173851a97a9c69ae32157ef9af2d330b678a6dc8ee7863b1a50b5c57f4f5957dbc67e7475adc6f087194f9db0bd9fa65f67d9fd364d8475457807efc87'],1,1,0.0,0.0
